feature_type,model_name,student_id,slide_id,agent gaze entropy,user gaze entropy,agent workload,agent curiosity,agent valid focus,agent course follow,user workload,user curiosity,user valid focus,user course follow,agent question accuracy,user question accuracy
llm,rnn,599,1,0.805288621665821,0.8891641768657057,0.4838324,0.26839423,1.1335422,0.21231899,0.38,0.18,1.0,0.57,0.1428571428571428,0.8571428571428571
llm,rnn,599,2,0.2974722489192896,0.9456710582634468,0.2924922,0.18816364,0.7587123,0.15694028,0.4,0.15,1.0,0.0,1.0,1.0
llm,rnn,600,1,,0.9664572819896988,-0.00013355911,-0.041373696,0.20827147,-0.42888272,0.28,0.25,0.83,0.5,0.0,0.5714285714285714
llm,rnn,600,2,0.9041116874399232,0.8314743880097293,0.3567197,0.2712164,0.929642,0.25196505,0.48,0.52,1.0,1.0,1.0,0.0
llm,rnn,603,1,0.9852281360342516,0.9821410328348752,0.4405079,0.25860843,0.8545586,0.46009648,0.25,0.26,1.0,0.0,0.1428571428571428,0.7142857142857143
llm,rnn,603,2,0.9018972358711528,0.8710776902592272,0.2738848,0.23505937,0.60408455,0.09354069,0.34,0.38,0.8,0.0,1.0,0.3333333333333333
llm,rnn,605,1,0.8345901684333654,0.8175195311866704,0.2726032,0.24018358,1.090209,0.11009001,0.15,0.07,0.71,0.71,0.0,0.2857142857142857
llm,rnn,605,2,,0.529138521613167,0.35447463,0.2161074,0.6364258,0.34519508,0.3,0.26,1.0,0.8,1.0,0.6666666666666666
llm,rnn,608,1,0.9463946303571862,0.9528195311147832,0.24105603,0.40195122,0.9637989,0.5785,0.45,0.29,0.86,0.43,0.1428571428571428,0.4285714285714285
llm,rnn,608,2,,1.0,0.14182751,0.122462615,0.36051637,0.13115916,0.4,0.24,0.86,0.14,1.0,0.3333333333333333
llm,rnn,609,2,0.6458459985690298,0.827409557091281,-0.029063515,0.021998316,0.13338977,0.35849217,0.28,0.29,1.0,0.0,1.0,0.3333333333333333
llm,rnn,611,1,0.7219280948873623,0.890968531773352,0.45359257,0.40031996,1.3857585,0.87276685,0.44,0.21,1.0,0.0,0.0,1.0
llm,rnn,611,2,0.9283213239079569,0.7669160827649909,0.44079316,0.34640893,0.8676935,0.15644681,0.51,0.37,1.0,0.4,1.0,1.0
llm,rnn,613,1,0.3372900666170139,0.7743974703476992,0.3288581,0.23998353,0.5922905,0.12904783,0.36,0.13,1.0,0.71,0.1428571428571428,0.8571428571428571
llm,rnn,613,2,0.6500224216483541,0.8588980340728629,0.4723953,0.33706272,0.943951,0.2860989,0.39,0.6,1.0,0.0,1.0,1.0
llm,rnn,614,1,0.6193821946787638,0.3912435636292556,0.43806764,0.3168412,1.1630659,0.3634197,0.22,0.3,1.0,0.57,0.0,0.5714285714285714
llm,rnn,614,2,0.7001291163051033,0.6971862088918521,0.14478737,0.19128375,0.20355955,0.11471791,0.53,0.56,1.0,0.4,1.0,1.0
llm,rnn,619,1,0.9056390622295664,0.886859507142915,0.29969028,0.08638798,0.47574255,-0.09813259,0.43,0.05,1.0,0.5,0.0,0.2857142857142857
llm,rnn,619,2,0.7959585933443496,0.7609074352683902,0.35361362,0.22040507,1.0224761,0.4042866,0.43,0.26,1.0,1.0,1.0,0.3333333333333333
llm,rnn,621,1,,0.978041665781516,0.4046341,0.40857342,1.2037491,0.35043442,0.48,0.52,1.0,0.43,0.0,0.4285714285714285
llm,rnn,621,2,0.4394969869215134,,0.36688814,0.3137681,1.1152894,0.22099635,0.35,0.06,1.0,0.6,1.0,0.3333333333333333
llm,rnn,623,2,0.8737065197658207,,0.06491321,0.031607322,0.024826355,-0.37991795,0.0,0.05,1.0,0.0,1.0,0.3333333333333333
llm,rnn,624,1,,0.9182958340544896,0.380518,0.19932231,0.47260657,-0.29381335,0.34,0.3,0.83,0.0,0.1428571428571428,0.5714285714285714
llm,rnn,624,2,0.8500031005905031,0.7618038825193714,0.22178113,0.22486956,0.38835713,0.13106105,0.61,0.59,1.0,0.8,0.6666666666666666,1.0
llm,rnn,630,1,0.7733585300531075,0.7549843063184084,0.40352452,0.31391537,0.8278948,0.09508412,0.25,0.4,1.0,0.0,1.0,1.0
llm,rnn,630,2,0.8427376486136672,0.8427376486136672,0.09253683,0.12969007,0.023077376,-0.12446785,0.27,0.37,1.0,0.0,0.3333333333333333,1.0
llm,rnn,631,1,0.8847208298077228,0.7708446124200046,0.4395641,0.32246396,0.8206371,0.12482857,0.25,0.31,1.0,0.0,1.0,0.8
llm,rnn,631,2,0.8586727110732552,0.9602297178607612,0.14324105,0.28712976,0.38549998,-0.17830366,0.42,0.53,1.0,0.0,0.3333333333333333,0.6666666666666666
llm,rnn,633,1,0.9224323529821664,0.8289766039592923,0.6706335,0.5257462,1.2607975,0.29406694,0.3,0.23,1.0,0.0,1.0,0.8
llm,rnn,633,2,0.886859507142915,0.9528195311147832,0.1916835,0.13525937,0.594246,0.17293596,0.32,0.18,1.0,0.33,0.6666666666666666,1.0
llm,rnn,636,1,0.9025182662886329,0.9080636898218124,0.4180321,0.30565345,0.9560007,0.04820639,0.46,0.28,1.0,0.29,1.0,0.8
llm,rnn,636,2,0.9463946303571862,0.8112781244591328,0.24400532,0.2747792,0.072897695,0.056697883,0.31,0.3,0.83,0.0,0.3333333333333333,1.0
llm,rnn,637,1,0.8168657103210664,0.9656336071428252,0.48948738,0.30515906,0.7639719,0.30680418,0.54,0.41,1.0,0.0,1.0,1.0
llm,rnn,637,2,,,-0.22737724,-0.16025229,-0.67111015,-0.57783914,0.42,0.18,0.94,0.39,0.3333333333333333,0.6666666666666666
llm,rnn,638,1,0.9484695748748552,0.860033024165166,0.39243802,0.34480557,0.8909104,0.29349187,0.46,0.4,1.0,0.14,1.0,0.8
llm,rnn,638,2,0.8173454221465103,0.5816718657178868,0.17802262,0.113497585,-0.31967592,-0.020562291,0.47,0.32,1.0,0.17,0.3333333333333333,0.3333333333333333
llm,rnn,639,1,0.8711886996811763,0.7100661733182491,0.52556306,0.41991332,0.85020566,0.3329968,0.29,0.23,0.86,0.0,1.0,1.0
llm,rnn,639,2,0.7219280948873623,0.7219280948873623,0.1111281,0.04900931,0.38721603,0.17202899,0.19,0.03,0.75,0.12,0.3333333333333333,0.6666666666666666
llm,rnn,641,1,0.6567045482143385,0.5152734452350943,0.3213102,0.17490992,0.77398956,0.17470181,0.46,0.29,1.0,0.14,1.0,0.8
llm,rnn,641,2,0.8112781244591328,1.0,0.19704819,0.1893408,0.22816435,-0.23035988,0.32,0.04,0.83,0.33,0.3333333333333333,0.0
llm,rnn,642,1,0.7089746869722108,0.7739488137502334,0.41695294,0.33812967,0.8378179,0.2474109,0.2,0.42,1.0,0.0,1.0,0.6
llm,rnn,642,2,0.5916727785823275,0.8322488896002305,-0.0014978573,0.0787066,0.3945344,0.5121381,0.0,0.57,1.0,0.0,0.3333333333333333,0.3333333333333333
llm,rnn,643,1,0.596125430117321,0.7800729735301214,0.525883,0.35065088,1.1255273,-0.028991004,0.52,0.5,1.0,0.0,1.0,1.0
llm,rnn,643,2,0.8812908992306927,0.9854752972273344,0.2627533,0.15462251,0.43674004,0.15096417,0.34,0.08,1.0,0.33,0.3333333333333333,1.0
llm,rnn,644,1,0.8484865423001131,0.8439705226182104,0.31997523,0.22427407,0.7420299,0.049178384,0.45,0.58,1.0,0.0,1.0,0.8
llm,rnn,644,2,0.920619835714305,0.9591479170272448,0.07518851,0.09427641,-0.0987603,-0.070743494,0.58,0.3,1.0,0.5,0.3333333333333333,1.0
llm,rnn,645,1,0.8602945755534819,0.8621381644117363,0.57031673,0.39603195,0.7871827,0.12477302,0.47,0.55,1.0,0.0,1.0,1.0
llm,rnn,645,2,0.6695919455357793,0.9528195311147832,-0.03304089,0.048859,0.13715214,0.0010541454,0.44,0.24,1.0,0.83,0.3333333333333333,1.0
llm,rnn,646,1,0.8699155297736259,0.8322488896002307,0.49327722,0.38634858,0.9644412,0.10717686,0.26,0.04,0.71,0.57,1.0,1.0
llm,rnn,646,2,,,0.010178424,0.08454324,0.0043111816,0.010135278,0.33,0.19,1.0,0.25,0.3333333333333333,0.6666666666666666
llm,rnn,649,1,0.5032583347756457,0.9182958340544896,0.53604317,0.27186832,0.806967,0.17068699,0.06,0.17,0.67,0.0,1.0,0.6
llm,rnn,649,2,0.5816718657178868,,0.022545084,-0.011547521,0.060575433,0.1460028,0.0,0.15,1.0,0.0,0.3333333333333333,0.3333333333333333
llm,rnn,650,1,0.7864501013259588,,0.41462633,0.3102949,0.81402814,0.57705724,0.05,0.19,0.71,0.0,1.0,0.8
llm,rnn,651,1,0.8899112005044343,0.747823255530136,0.36927903,0.35026518,0.87097406,-0.10660129,0.32,0.22,0.71,0.14,1.0,0.8
llm,rnn,651,2,0.9206198357143052,0.8962406251802889,0.13718855,0.14861077,0.0888712,-0.092802174,0.28,0.22,1.0,0.67,0.3333333333333333,0.6666666666666666
llm,rnn,653,1,0.868715522498954,0.9251735116075492,0.5377519,0.4121063,0.83315635,0.15756312,0.43,0.53,1.0,0.0,1.0,1.0
llm,rnn,653,2,0.8649735207179273,0.7219280948873623,0.39076528,0.36318445,0.46340537,0.018382348,0.25,0.37,1.0,0.0,0.3333333333333333,1.0
llm,rnn,654,1,0.9209928791942416,0.6881253043884296,0.5319114,0.2681619,0.7358649,-0.014673522,0.49,0.25,1.0,0.14,1.0,0.6
llm,rnn,654,2,0.8699155297736259,0.9821410328348752,0.26944754,0.15684596,0.3709253,0.15986589,0.37,0.22,1.0,0.0,0.0,0.6666666666666666
llm,rnn,658,1,0.6695919455357793,,0.40298507,0.2939052,0.7478355,0.067705475,0.18,0.19,0.86,0.0,1.0,0.8
llm,rnn,658,2,,1.0,-0.18952242,-0.14993359,-0.3397045,-0.04928153,0.19,0.22,0.62,0.5,0.3333333333333333,0.3333333333333333
llm,rnn,661,1,0.8553885422075337,0.3876239630951643,0.31967252,0.20302127,0.6344806,0.3442374,0.21,0.14,0.57,0.0,1.0,0.8
llm,rnn,661,2,0.5816718657178868,,0.055138417,0.083201304,0.068894096,0.18132415,0.0,0.18,1.0,0.0,0.6666666666666666,0.0
llm,rnn,663,1,0.4394969869215134,0.8342022886441014,0.4837271,0.34973666,1.0730107,0.17880833,0.48,0.37,1.0,0.0,1.0,1.0
llm,rnn,663,2,1.0,1.0,-0.13760838,-0.12958287,-0.76714414,-0.37022826,0.21,0.19,0.69,0.08,0.6666666666666666,1.0
llm,rnn,666,1,0.5109640474436812,0.7304820237218406,0.22170043,0.26426202,0.7805823,0.8137531,0.3,0.2,0.86,0.43,1.0,0.8
llm,rnn,666,2,0.7233083338141041,0.5032583347756457,-0.01535403,0.046648674,0.12683228,-0.25884268,0.47,0.24,1.0,0.12,0.3333333333333333,0.6666666666666666
llm,rnn,667,1,0.9609640474436812,0.7219280948873623,0.4658946,0.34384283,0.73046374,0.23734689,0.26,0.41,1.0,0.0,1.0,0.8
llm,rnn,667,2,0.5916727785823275,0.863120568566631,-0.0043146983,-0.03165777,-0.2109024,-0.060639486,0.18,0.15,0.83,0.0,0.3333333333333333,1.0
llm,rnn,671,1,0.9248127822568166,0.8079022659701258,0.37346524,0.26440135,0.733227,0.07954254,0.13,0.15,0.71,0.0,1.0,1.0
llm,rnn,671,2,0.9602297178607612,0.9709505944546686,-0.14123753,-0.06035687,-0.44882053,-0.09230383,0.41,0.28,1.0,0.08,0.3333333333333333,0.6666666666666666
llm,rnn,672,1,0.8540493317509029,0.8305448363791667,0.4186245,0.29309368,0.6510484,-0.0393096,0.42,0.29,1.0,0.57,1.0,0.8
llm,rnn,672,2,0.8813534532688831,0.9138646883853216,0.013064772,0.14389685,-0.05957564,0.2333695,0.53,0.45,1.0,0.0,0.3333333333333333,0.3333333333333333
llm,rnn,674,1,0.8085947862963575,0.9904129681145392,0.12969735,0.01538869,0.43934938,0.17151222,0.17,0.03,0.71,0.71,1.0,0.8
llm,rnn,674,2,1.0,0.9463946303571862,0.15674144,0.12209013,0.34646448,0.17295966,0.23,0.11,0.83,0.0,0.3333333333333333,0.6666666666666666
llm,rnn,675,1,0.8903840950949661,0.5578578164321782,0.42286894,0.22975922,0.5198776,-0.021075582,0.41,0.35,1.0,0.14,1.0,0.8
llm,rnn,675,2,0.8173454221465103,0.9854752972273344,0.35972553,0.24277048,0.55998087,-0.0883703,0.48,0.37,1.0,0.17,0.3333333333333333,1.0
llm,rnn,677,1,0.8067719731506844,0.9609640474436812,0.44649723,0.33007306,0.8166163,-0.050908454,0.33,0.42,1.0,0.0,1.0,0.6
llm,rnn,677,2,0.8813534532688831,0.7854752972273343,0.30324376,0.17668487,0.14470902,-0.25807208,0.37,0.22,0.83,0.17,0.0,1.0
llm,rnn,678,1,0.8172527613754793,0.8258299387891527,0.31555805,0.21009809,0.8212019,0.108003,0.62,0.55,1.0,0.0,1.0,1.0
llm,rnn,678,2,0.8173454221465103,0.9232196723355076,0.13484254,0.094149455,-0.030483477,-0.23147827,0.42,0.26,1.0,0.83,0.3333333333333333,1.0
llm,rnn,679,1,0.8572718389938252,0.9852281360342516,0.47715792,0.26624903,0.7370776,0.33234784,0.31,0.28,1.0,0.14,1.0,0.8
llm,rnn,679,2,0.6500224216483541,0.920619835714305,-0.03380268,-0.06453605,-0.14526883,-0.18037671,0.29,0.14,0.78,0.11,0.6666666666666666,0.6666666666666666
llm,rnn,680,1,0.8576660385530703,0.8425589668297178,0.4577519,0.34990403,0.80192435,0.1377008,0.33,0.28,1.0,0.0,1.0,0.6
llm,rnn,680,2,0.9874687506009636,0.5032583347756457,0.26452288,0.25513786,0.5920117,0.10551783,0.24,0.29,1.0,0.88,0.3333333333333333,1.0
llm,rnn,684,1,0.7435032788101106,0.8407481647643377,0.5560125,0.31262204,0.8589649,0.20685723,0.42,0.39,1.0,0.0,1.0,0.8
llm,rnn,684,2,0.7743974703476992,0.9528195311147832,0.121202126,0.1498933,-0.2055276,-0.22927496,0.31,0.22,0.89,0.33,0.6666666666666666,0.3333333333333333
llm,rnn,689,1,0.863198956713438,0.9039888495479906,-0.08750058,0.2023981,0.6422683,0.19722605,0.41,0.16,0.83,0.0,0.2,0.8
llm,rnn,689,2,0.8429078545765152,0.9122066329329884,0.3339645,0.198726,0.9653079,0.15517098,0.4,0.52,1.0,0.0,0.0,0.0
llm,rnn,689,3,0.5032583347756457,0.9101415926479804,0.13564578,0.08227439,0.37087896,0.46546197,0.28,0.38,1.0,0.0,0.0,0.0
llm,rnn,690,1,0.9022057091954698,0.909720633352594,0.050426535,0.12957948,0.29402867,-0.18915918,0.18,0.06,0.78,0.0,0.2,0.6
llm,rnn,690,2,0.8112781244591328,0.9439592513355664,0.40852442,0.21798746,0.9802131,0.15602282,0.42,0.45,1.0,0.0,0.0,0.75
llm,rnn,690,3,,0.6500224216483541,0.105459034,0.017792925,-0.053083338,0.44316736,0.36,0.33,0.89,0.0,1.0,0.0
llm,rnn,692,1,0.4884931363139443,0.2974722489192896,0.14926067,0.12660868,0.41709775,-0.05744409,0.36,0.2,1.0,0.36,0.4,0.6
llm,rnn,692,2,,,0.25580037,0.16247454,0.92697436,0.104661666,0.0,0.07,1.0,0.0,0.5,0.0
llm,rnn,692,3,0.5032583347756457,,0.006162703,0.07492833,0.3705804,0.54777455,0.0,0.14,1.0,0.0,1.0,1.0
llm,rnn,694,1,0.9835386311891136,0.8641699317557349,0.0075093284,0.18762365,0.32346666,0.0054843146,0.65,0.36,1.0,0.17,0.0,0.6
llm,rnn,694,2,0.6840384356390417,0.8342022886441014,0.49102053,0.27112776,1.1171808,0.21208918,0.37,0.27,1.0,0.17,0.25,0.5
llm,rnn,694,3,0.954434002924965,0.8613531161467861,0.1788696,-0.011227597,0.26009333,0.3115811,0.33,0.25,1.0,0.67,0.0,0.0
llm,rnn,698,1,0.5487689199209768,0.8734761347212237,0.21461931,0.33013412,0.50857687,0.30385387,0.5,0.36,1.0,0.0,0.2,0.6
llm,rnn,698,2,0.8596610491977074,0.8787409903782898,0.43853006,0.25253373,1.2532177,0.25945956,0.33,0.2,1.0,0.17,0.5,0.5
llm,rnn,698,3,0.8112781244591328,0.9528195311147832,0.19606303,0.08297066,0.40915385,0.5127503,0.37,0.35,1.0,0.0,0.0,0.0
llm,rnn,699,1,0.8739810481273578,0.91937552366406,0.012882143,0.10724643,0.18855251,0.29516026,0.69,0.4,1.0,0.17,0.4,1.0
llm,rnn,699,2,0.8173454221465103,0.7298466991620975,0.3134142,0.19312093,0.96412194,0.0618831,0.35,0.24,1.0,0.17,0.25,0.5
llm,rnn,699,3,0.8763576394898522,0.8527924884900404,0.30564195,0.15257242,0.3634941,0.011094306,0.29,0.45,1.0,0.0,0.0,1.0
llm,rnn,701,1,0.5916727785823275,0.9211854965885544,0.102679476,0.01912539,0.23715985,0.026342103,0.49,0.22,0.91,0.36,0.0,0.4
llm,rnn,701,2,0.9182958340544896,1.0,0.35267666,0.21256226,0.8409141,-0.025453918,0.35,0.14,0.83,0.33,0.5,0.5
llm,rnn,701,3,0.9463946303571862,0.9463946303571862,0.01938545,0.06650628,0.020281099,0.35351342,0.2,0.07,0.67,0.17,1.0,0.0
llm,rnn,702,1,0.42181719939456,0.948880121251466,-0.08320143,0.044238415,0.14652947,-0.27609217,0.58,0.21,1.0,0.17,0.0,0.8
llm,rnn,702,2,0.8613531161467861,0.875,0.39942575,0.26308826,1.2138882,0.14263779,0.36,0.24,1.0,0.0,0.25,0.75
llm,rnn,702,3,0.9182958340544896,0.9182958340544896,-0.065967664,0.020280048,0.21394211,-0.19151162,0.19,0.1,0.83,0.5,1.0,0.0
llm,rnn,707,1,0.3727052964167111,0.8780754590193055,0.4179528,0.18571982,0.61536056,0.41875547,0.33,0.31,0.82,0.27,0.0,0.8
llm,rnn,707,2,,0.7854752972273343,0.3320226,0.1713024,0.79725105,-0.20709643,0.15,0.22,0.83,0.0,0.25,0.25
llm,rnn,707,3,0.7233083338141041,0.8527924884900406,0.1907908,0.1536822,0.48331556,0.06355511,0.37,0.54,0.89,0.0,1.0,0.0
llm,rnn,711,1,0.463436782324667,0.9337851376692218,0.06283044,-0.13600239,0.44057375,-0.0025188457,0.36,0.16,0.82,0.18,0.0,1.0
llm,rnn,711,2,0.6695919455357793,0.875,0.44066772,0.25358945,0.9076292,0.0016165935,0.63,0.31,1.0,0.0,0.75,0.5
llm,rnn,711,3,0.5916727785823275,0.72483409150576,0.17084894,0.19461083,0.59946907,-0.4044366,0.32,0.4,1.0,1.0,0.0,0.0
llm,rnn,714,1,0.9852281360342516,0.9755037590061086,0.35956857,0.12090726,0.6450752,0.03664037,0.28,0.24,0.82,0.55,0.0,1.0
llm,rnn,714,2,1.0,0.8112781244591328,-0.19091657,0.04243295,-0.022406332,-0.14419898,0.32,0.18,1.0,0.0,0.25,0.5
llm,rnn,714,3,0.886859507142915,0.9528195311147832,0.20996235,0.22710201,0.53488046,-0.034720343,0.32,0.74,1.0,1.0,1.0,0.0
llm,rnn,716,1,0.5816718657178868,0.9674887648835616,0.123452224,0.2335316,0.667472,0.08650958,0.47,0.35,1.0,0.17,0.4,0.6
llm,rnn,716,2,,,0.27732742,0.13747622,0.5647554,-0.12060973,0.21,0.32,0.8,0.2,0.5,0.75
llm,rnn,716,3,,,-0.08046301,-0.13745394,0.0020627007,0.016538043,0.49,0.41,0.75,0.75,1.0,0.0
llm,rnn,721,1,0.5578578164321782,0.8760709819470005,-0.083376296,0.11658722,0.12880489,-0.104526885,0.51,0.5,1.0,0.17,0.4,0.8
llm,rnn,721,2,0.8129072918469558,0.9808340377961404,0.56175345,0.42518586,1.2284881,0.1363942,0.29,0.36,1.0,0.0,0.5,1.0
llm,rnn,721,3,0.9910760598382222,0.8783471047618534,0.3244893,0.45502818,0.90357244,0.23361982,0.32,0.35,1.0,0.0,1.0,1.0
llm,rnn,722,1,0.8897593881129189,0.8821464482236717,-0.07625357,0.080192044,0.6135446,-0.09536291,0.57,0.56,1.0,0.17,0.0,1.0
llm,rnn,722,2,0.9335100357365153,0.7827759528141421,0.37610793,0.20298429,0.9697481,0.015324511,0.43,0.58,1.0,0.0,0.5,0.75
llm,rnn,722,3,,0.7642045065086203,0.28013977,0.37409663,0.8960248,0.23332255,0.2,0.34,1.0,0.0,1.0,0.0
llm,rnn,724,1,0.6500224216483541,0.8979444735226818,0.10947143,0.12879974,0.5357369,-0.19793656,0.43,0.28,0.89,0.0,0.0,1.0
llm,rnn,724,2,0.6695919455357793,0.886859507142915,0.30877945,0.2010308,0.9230749,0.061982214,0.24,0.09,0.83,0.17,0.0,0.5
llm,rnn,724,3,,,-0.0005181022,0.023347016,-0.018339105,0.31630024,0.2,0.08,0.75,0.0,1.0,0.0
llm,rnn,725,1,0.5478948105177535,0.9350438661585582,0.028650217,0.20244706,0.7573155,0.052694134,0.33,0.31,0.83,0.0,0.0,1.0
llm,rnn,725,2,0.942631203937882,0.75,0.30002165,0.1730474,0.8341901,0.08511514,0.47,0.73,1.0,0.0,0.5,0.75
llm,rnn,725,3,0.6500224216483541,0.9591479170272448,0.44539866,0.3384918,0.6745341,0.33635804,0.31,0.2,1.0,0.83,1.0,0.0
llm,rnn,729,1,0.6098403047164004,0.659517637169433,-0.04743246,0.062010594,0.24349625,0.2666666,0.0,0.08,1.0,0.0,0.2,1.0
llm,rnn,729,2,0.6500224216483541,,0.19720471,0.17322174,0.9238306,0.12741458,0.0,0.08,1.0,0.0,0.25,0.0
llm,rnn,731,1,0.6840384356390417,0.5462947022805018,0.2512124,0.081970274,0.2106698,0.4137131,0.23,0.3,1.0,0.09,0.0,0.8
llm,rnn,731,2,,,0.053388745,0.09726936,0.1563487,-0.0019762442,0.11,0.12,0.8,0.2,0.25,0.25
llm,rnn,731,3,,,-0.103329286,-0.24091329,-0.22360495,-0.0056367777,0.26,0.21,0.75,0.5,1.0,0.0
llm,rnn,732,1,,0.8649735207179273,-0.01014588,0.23971601,0.5753826,0.32984373,0.43,0.26,1.0,0.0,0.2,0.8
llm,rnn,733,1,0.595905918112551,0.8994035471774603,-0.012292914,0.04243584,0.07299362,-0.43967623,0.43,0.23,1.0,0.0,0.2,1.0
llm,rnn,733,2,0.954434002924965,0.8112781244591328,0.34401512,0.17442733,1.0142605,-0.12268909,0.24,0.15,1.0,0.0,0.75,0.5
llm,rnn,733,3,,0.9463946303571862,0.20256457,0.11764616,0.5085971,0.17163824,0.17,0.15,0.67,0.0,1.0,1.0
llm,rnn,735,1,0.5816718657178868,0.8982444017039273,-0.05689349,0.041176412,0.34236455,-0.09250422,0.34,0.28,1.0,0.17,0.0,0.8
llm,rnn,737,1,0.7717822215997981,0.8038103185385128,0.18408054,0.03564206,0.59530187,0.4899596,0.19,0.13,0.82,0.45,0.6,1.0
llm,rnn,737,2,0.75,0.8359889967247166,0.3749428,0.22611597,0.9296127,-0.155043,0.36,0.38,1.0,0.0,0.0,0.5
llm,rnn,737,3,0.5032583347756457,0.7725068857142602,-0.021185279,-0.056729294,-0.14639848,-0.11950816,0.17,0.17,0.78,0.0,1.0,0.0
llm,rnn,740,1,0.6193821946787638,0.6760150508789764,0.096200906,0.18224905,0.35562268,0.36427784,0.59,0.25,1.0,0.17,0.2,0.8
llm,rnn,740,2,1.0,0.9591479170272448,0.4185953,0.3047492,0.94951373,0.2211568,0.31,0.09,1.0,0.17,0.25,0.0
llm,rnn,740,3,,0.9463946303571862,0.1958282,0.1733842,0.71629345,-0.056382578,0.26,0.18,1.0,1.0,1.0,0.0
llm,rnn,742,1,0.3227569588973982,0.9337592912531704,-0.11202184,0.1924096,0.5559372,0.16760059,0.16,0.09,0.83,0.0,0.0,0.8
llm,rnn,742,2,0.886859507142915,0.954434002924965,0.23456144,0.14481707,0.69694537,0.25808942,0.25,0.26,0.88,0.0,0.5,0.0
llm,rnn,742,3,0.7219280948873623,0.8649735207179273,0.13166863,0.1207284,0.33567747,0.7003345,0.22,0.23,0.89,0.11,0.0,0.0
llm,rnn,744,1,0.4716734178155153,0.9236501981515562,0.07020256,0.07737914,0.60347927,0.12392578,0.53,0.25,1.0,0.0,0.0,1.0
llm,rnn,744,2,0.8223773393621179,0.8920795639257109,0.32504883,0.22637387,0.95327055,0.19937661,0.32,0.17,1.0,0.0,0.5,0.0
llm,rnn,744,3,0.5032583347756457,0.8527924884900406,0.15562065,0.07679172,0.57208604,0.42761654,0.5,0.4,1.0,0.22,1.0,1.0
llm,rnn,745,1,,0.9821410328348752,0.097228654,0.23220412,0.30746025,0.017107615,0.64,0.43,1.0,0.33,0.4,0.8
llm,rnn,745,2,0.7219280948873623,0.9709505944546686,0.18358952,0.0612256,0.5046783,0.058542088,0.27,0.34,0.8,0.4,0.0,0.5
llm,rnn,748,1,1.0,,0.10442083,0.14844356,0.31028503,-0.09205334,0.73,0.46,1.0,0.17,0.0,0.8
llm,rnn,748,2,1.0,1.0,0.25177655,0.15334952,0.581268,-0.050824136,0.24,0.11,0.83,0.0,0.5,0.5
llm,rnn,748,3,,1.0,-0.09009579,-0.064575255,-0.012058966,-0.12501127,0.16,0.02,0.67,0.67,1.0,0.0
llm,rnn,749,1,0.7205767639396528,,0.19990695,0.2888158,0.43406916,0.33612266,0.0,0.1,1.0,0.0,0.2,1.0
llm,rnn,749,2,,,0.17079034,0.111593515,1.1826258,-0.045528926,0.0,0.1,1.0,0.0,0.5,0.25
llm,rnn,750,1,0.7219280948873623,0.9483627932161028,-0.0545649,0.036395058,0.33331305,-0.024609422,0.75,0.53,1.0,0.0,0.0,1.0
llm,rnn,750,2,0.6500224216483541,0.8962406251802889,0.38933387,0.13935004,1.0245196,0.012135871,0.24,0.17,0.8,0.4,0.5,0.25
llm,rnn,750,3,0.9852281360342516,0.9141008920185651,0.17508705,0.063817784,0.21549794,0.27403426,0.27,0.38,0.89,0.0,1.0,0.0
llm,rnn,751,1,0.7766490138119516,0.8927518470035195,0.09182851,0.073737785,0.54698586,0.112970464,0.32,0.21,0.78,0.0,0.0,0.6
llm,rnn,751,2,0.942631203937882,0.6500224216483541,0.31374693,0.15706185,1.015163,0.010657374,0.14,0.17,0.83,0.0,0.5,0.0
llm,rnn,751,3,,0.7642045065086203,0.21256882,0.14701805,0.46069717,0.2659315,0.26,0.31,0.89,0.0,0.0,1.0
llm,rnn,755,1,0.9182958340544896,0.7896900821428475,0.11698987,0.048444968,0.20581879,-0.2776516,0.49,0.27,0.83,0.0,1.0,1.0
llm,rnn,755,2,0.75,0.8129072918469558,0.119898714,0.07586348,-0.107457854,0.031573728,0.63,0.43,1.0,0.0,1.0,0.0
llm,rnn,755,3,0.9446232142545792,,0.18398446,0.09296507,0.44029793,0.4577304,0.24,0.22,1.0,0.0,0.5,0.75
llm,rnn,757,1,,0.8112781244591328,0.31601733,0.32668412,0.7918786,-0.087077565,0.2,0.03,0.83,0.0,1.0,0.25
llm,rnn,757,2,0.4138168503036337,0.8359889967247166,0.16694704,0.09206876,0.12703961,-0.016892798,0.39,0.24,0.9,0.2,1.0,1.0
llm,rnn,757,3,0.7534397398762206,0.3876239630951643,0.33642182,0.18214631,0.6342529,-0.34038317,0.45,0.31,0.82,0.09,0.75,0.25
llm,rnn,761,1,0.6500224216483541,0.9182958340544896,0.20223507,0.3008357,0.7806665,0.16811396,0.4,0.25,1.0,0.33,0.75,0.75
llm,rnn,761,2,0.7608203181716592,0.8636983367872395,0.18185472,0.12993936,0.33721203,0.14026603,0.59,0.21,1.0,0.0,1.0,1.0
llm,rnn,761,3,,0.5109640474436812,0.42587575,0.28489703,0.8077493,0.020430293,0.5,0.28,0.91,0.0,0.5,0.75
llm,rnn,763,1,,1.0,0.30415547,0.33775842,0.6930925,-0.16203727,0.38,0.23,1.0,0.5,1.0,1.0
llm,rnn,763,2,0.3712323266408756,0.74959525725948,0.2772383,0.21026771,0.38033172,0.058904648,0.53,0.38,1.0,0.0,1.0,1.0
