start_timestamp,end_timestamp,transcript_id,course_name,exp_id,pupil_size_avg,pupil_size_rela,student_id
123.03,133.239,8,birth,1,3848.5905193666786,0.4510958645311628,3
123.03,133.239,8,birth,1,2660.375459153688,0.3181869285297982,4
123.03,133.239,8,birth,1,2712.7096862697326,0.3326963181278139,5
123.03,133.239,8,birth,1,2815.944851511917,0.6028367504247687,6
123.03,133.239,8,birth,1,3152.342010976497,0.4203417743595909,7
123.03,133.239,8,birth,1,2991.237121273243,0.3472424059111132,8
123.03,133.239,8,birth,1,3911.849551771611,0.5570478467884328,9
123.03,133.239,8,birth,1,3084.8171922060606,0.566190399103966,10
123.03,133.239,8,birth,1,3067.2538183868905,0.2824779662928015,11
123.03,133.239,8,birth,1,2817.7042727346957,0.3533155957316093,12
123.03,133.239,8,birth,1,3741.6455710270725,0.39399330696126683,13
123.03,133.239,8,birth,1,4483.964422756017,0.4737533907219971,14
123.03,133.239,8,birth,1,4276.607259645949,0.6209766185545392,15
123.03,133.239,8,birth,1,3412.1776006464884,0.3704472651238995,16
123.03,133.239,8,birth,1,2948.166000425531,0.2736223100249611,17
123.03,133.239,8,birth,1,2747.7644567358006,0.30941379998377117,18
123.03,133.239,8,birth,1,2354.8032529266616,0.5010124622355846,19
123.03,133.239,8,birth,1,2652.6898905831836,0.5845861861160003,20
123.03,133.239,8,birth,1,3079.1724826133805,0.4531197755323289,21
123.03,133.239,8,birth,1,3115.948652772824,0.763656595564249,22
123.03,133.239,8,birth,1,3318.028028228605,0.9295479201063278,23
123.03,133.239,8,birth,1,4086.7486786557906,0.3416602889666364,24
123.03,133.239,8,birth,1,2000.5628199543378,0.3944024253275057,25
123.03,133.239,8,birth,1,3747.0526148497925,0.02875814906645468,26
133.239,165.639,9,birth,1,3173.379032029848,0.48929242467755324,0
133.239,165.639,9,birth,1,2739.0552191145252,0.5042369153502537,1
133.239,165.639,9,birth,1,3590.667253476395,0.6054598955994183,2
133.239,165.639,9,birth,1,3801.2784998702973,0.41451406943275404,3
133.239,165.639,9,birth,1,2680.448821212299,0.32686354925969274,4
133.239,165.639,9,birth,1,2609.9182381386327,0.26586034502626454,5
133.239,165.639,9,birth,1,2737.376635293054,0.5477349945072701,6
133.239,165.639,9,birth,1,3017.1114917482832,0.32293976177061906,7
133.239,165.639,9,birth,1,2775.50644478244,0.23103168529119397,8
133.239,165.639,9,birth,1,3823.803540042374,0.5229165247050924,9
133.239,165.639,9,birth,1,3311.8806840291404,0.6589261523500676,10
133.239,165.639,9,birth,1,2969.4071857986014,0.25079957451998425,11
133.239,165.639,9,birth,1,2854.8093612084767,0.3874218110138244,12
133.239,165.639,9,birth,1,3800.917803936638,0.42591157993356915,13
133.239,165.639,9,birth,1,4321.249176615913,0.35065354380091646,14
133.239,165.639,9,birth,1,4211.476515698152,0.5811534794852657,15
133.239,165.639,9,birth,1,3206.915601604214,0.25815951947714105,16
133.239,165.639,9,birth,1,2778.119469774132,0.1993152979914969,17
133.239,165.639,9,birth,1,2824.434473332211,0.3433003569792898,18
133.239,165.639,9,birth,1,2260.887884569688,0.42031182347556445,19
133.239,165.639,9,birth,1,2399.034126542943,0.4189875152883583,20
133.239,165.639,9,birth,1,3058.5972588960253,0.4434452845402729,21
133.239,165.639,9,birth,1,3100.1016474979415,0.7545004463371032,22
133.239,165.639,9,birth,1,3250.8928446772993,0.8983222533382788,23
133.239,165.639,9,birth,1,4032.205835435081,0.27827523002333654,24
133.239,165.639,9,birth,1,1801.4888756664286,0.289391825782758,25
133.239,165.639,9,birth,1,3740.8174086599447,0.011059726146016345,26
